Time_s,RL_SpeedOverride,Reward,TrackingError_mm,EE_Velocity_mms,TorqueMag_Nm
9.45,0.999698758125305,-0.322605857361593,172.153304826501,52.5458434001976,50.3841204290751
9.48,0.999743759632111,-0.299307716809603,172.964367880748,96.887668028139,50.3841204290751
9.51,0.999778628349304,-0.278400137609713,174.316997199461,150.94157094669,50.3841204290751
9.54,0.999805867671967,-0.260220301217921,176.399591008901,212.382653105598,50.3841204290751
9.57,0.999835073947906,-0.269579904150815,179.443174979011,279.036008941686,62.7985185490666
9.6,0.999851405620575,-0.258160757010059,183.71479148605,348.876726378933,62.7985185490666
9.63,0.99986469745636,-0.250873893901687,189.497874104678,420.029886828438,62.7985185490666
9.66,0.999875664710999,-0.255975701893018,197.062322469053,490.770565188364,62.7985185490666
9.69,0.999881148338318,-0.288001152840042,206.630632576202,559.523829844055,62.7985185490666
9.72,0.999813675880432,0.0265922845770885,18.7457796245466,624.864742667882,58.2454460317361
9.75,0.999821841716766,-0.0223421453462457,39.311330391609,685.518359019467,58.2454460317361
9.78,0.999828517436981,-0.0728359643396728,61.5221222228103,740.359727745341,58.2454460317361
9.81,0.999834060668945,-0.124506095886264,85.1745389576209,788.413891179339,58.2454460317361
9.84,0.999838709831238,-0.176942247581566,110.040215511557,828.855885142348,58.2454460317361
9.87,0.999824345111847,-0.141462985463662,96.5588243154707,861.010738942308,53.5961785424289
9.9,0.999828100204468,-0.194059894250247,123.089428576694,884.353475374386,53.5961785424289
9.93,0.999831318855286,-0.246009214270269,150.044701898309,898.509110720702,53.5961785424289
9.96,0.999834179878235,-0.296800748862847,177.142281540825,903.252654750655,53.5961785424289
9.99,0.999852061271667,-0.345923228450611,204.097554862443,898.509110720713,53.5961785424289
10.02,0.999857425689697,-0.206688181383453,110.466669962094,884.35347537438,83.0649808450721
10.05,0.999883830547333,-0.250962005496259,136.296892218078,861.010738942307,83.0649808450721
10.08,0.99990439414978,-0.292083345680826,161.162502846409,828.855885142348,83.0649808450721
10.11,0.999918699264526,-0.329613684537361,184.814873335122,788.413891179346,83.0649808450721
10.14,0.999926388263702,-0.363142949111934,207.025631360317,740.359727745338,83.0649808450721
10.17,0.999905824661255,-0.189661929713478,109.387223204887,685.518359019437,68.4770502251431
10.2,0.999912142753601,-0.214117658342352,128.121411588101,624.864742667907,68.4770502251431
10.23,0.999916553497314,-0.23365002424969,144.899181740177,559.523829844084,68.4770502251431
10.26,0.99991911649704,-0.248068831727171,159.616705473484,490.77056518835,68.4770502251431
10.29,0.999919950962067,-0.257265558565901,172.213574454883,420.029886828435,68.4770502251431
10.32,0.999899983406067,-0.0650404417775027,71.0517223386106,348.876726378915,82.5303799915329
10.35,0.999896585941315,-0.0885437647003691,79.4172185546005,279.036008941703,82.5303799915329
10.38,0.999890327453613,-0.117653940213627,85.785178131743,212.382653105579,82.5303799915329
10.41,0.999881148338318,-0.144870155508044,90.3112254130867,150.941570946701,82.5303799915329
10.44,0.999868154525757,-0.170590236555943,93.2165559944749,96.8876680281434,82.5303799915329
10.47,0.999833106994629,-0.0164115969786034,1.99627280836633,52.5458434002207,112.129377687691
10.5,0.999806702136993,-0.0408393127780999,2.60798204994649,20.390989600239,112.129377687691
10.53,0.999764144420624,-0.0538492405329248,4.31761289e-13,3.04799265268147,105.037530874398
0,0.999755024909973,-0.0254895195148194,6.26560435e-16,0,136.001265027876
0.03,0.999750733375549,0.0681856638580921,0.0389892559379285,1.2996418645976,136.001265027876
0.06,0.999767363071442,0.0512483928654608,0.299826338875997,8.69456943126894,136.001265027876
0.09,0.999784648418427,0.0479691649564001,0.971981284846351,22.4051648656785,136.001265027876
0.12,0.999797403812408,0.0434313061184748,2.21134716147035,41.3121958874665,133.628451784702
0.15,0.999809861183167,0.0499120777788588,4.14215875186865,64.3603863466102,133.628451784702
0.18,0.999820232391357,0.0543783383409498,6.85891123856849,90.5584162233278,133.628451784702
0.21,0.999829173088074,0.0567097922855057,10.4282788874136,118.978921628172,133.628451784702
0.24,0.999836683273315,0.0568334023399169,14.8910337314753,148.758494802056,133.628451784702
0.27,0.999780654907227,0.0948867555202795,9.83536005555618,179.097684116105,49.3564798000278
0.3,0.999787926673889,0.0872438184486257,16.1131898733629,209.260994071798,49.3564798000278
0.33,0.999793946743011,0.0680615217124814,23.2704964302967,238.576885300953,49.3564798000278
0.36,0.999798893928528,0.047980282395331,31.2636296660603,266.437774565643,49.3564798000278
0.39,0.999802768230438,0.0271078511539358,40.0326307080386,292.300034758241,49.3564798000278
0.42,0.999828934669495,-0.0135842439898281,49.5031505545586,315.683994901481,84.0412124390791
0.45,0.999830842018127,-0.0356090157121286,59.588368758634,336.173940148356,84.0412124390791
0.48,0.999832153320312,-0.0579675457070197,70.1909121118219,353.4181117822,84.0412124390791
0.51,0.999832928180695,-0.0804623267461089,81.2047733281079,367.128707216603,84.0412124390791
0.54,0.999832987785339,-0.102890870565537,92.5172297278087,377.081879995534,84.0412124390791
0.57,0.999793112277985,0.0246253040870725,11.4931646516209,383.117739793183,85.3806709566917
0.6,0.999792218208313,0.00297917820811767,23.0473752225903,385.140352414103,85.3806709566917
0.63,0.99979954957962,-0.0179663870184739,34.5409074159049,383.117739793189,85.3806709566917
0.66,0.999814033508301,-0.0379820468140873,45.8533638155327,377.081879995531,85.3806709566917
0.69,0.999826908111572,-0.0568565004579859,56.8672250318895,367.128707216584,85.3806709566917
0.72,0.99982476234436,0.030419190329256,3.64243174391231,353.418111782201,104.842062971879
0.75,0.999835133552551,0.0144158507977625,13.7269007394588,336.173940148377,104.842062971879
0.78,0.999843716621399,0.000120670615458435,23.1973101279013,315.683994901484,104.842062971879
0.81,0.999850749969482,-0.0123123812252996,31.9662672514531,292.300034758216,104.842062971879
0.84,0.999856352806091,-0.0227496065308166,39.9593772482322,266.437774565643,104.842062971879
0.87,0.999873161315918,-0.0125051351927746,47.1166696887353,238.576885300972,131.00686082825
0.9,0.999875545501709,-0.0186529984127869,53.3944902432009,209.260994071806,131.00686082825
0.93,0.999876737594604,-0.0225771015912511,58.767414407358,179.09768411609,131.00686082825
0.96,0.999876499176025,-0.0242641389603429,63.230164791008,148.758494802058,131.00686082825
0.99,0.999875009059906,-0.0342925632757646,66.7995293013224,118.978921628163,131.00686082825
1.02,0.999847769737244,0.041601671927637,16.1219861855801,90.5584162233293,117.594149735756
1.05,0.999842643737793,0.0300018351336176,18.0527977753853,64.3603863466113,117.594149735756
1.08,0.999835669994354,0.0190334883611932,19.2921636516915,41.3121958874756,117.594149735756
1.11,0.999826669692993,0.00848056443607044,19.9643185975059,22.4051648656823,117.594149735756
1.14,0.99981552362442,-0.00193696675223364,20.2251556803862,8.6945694312668,117.594149735756
1.17,0.999833881855011,-0.0184514420314152,20.2641449363155,1.29964186459373,165.534036560994
1.2,0.99982076883316,-0.0316899027451536,20.2811933541845,1.6216270315681,165.534036560994
1.23,0.999838054180145,-0.0430924683099965,20.3978650098829,10.8486416155301,165.534036560994
1.26,0.999852359294891,-0.0340077051273227,20.7190616689658,27.9560254117693,165.534036560994
1.29,0.999864041805267,-0.0220386374101547,21.3850217523464,51.5472572940325,165.534036560994
1.32,0.999799132347107,-0.00857516199563827,22.5949521272371,80.3056173432992,39.2470970233615
1.35,0.999811232089996,-0.000496707415788228,24.5980180112157,112.9941868478,39.2470970233615
1.38,0.99982088804245,0.0049405204315898,27.6440347242754,148.455848302967,39.2470970233615
1.41,0.999828517436981,0.00741371061397574,31.9211351072856,185.613285411368,39.2470970233615
1.44,0.999834418296814,0.00675509354553406,37.522792321063,223.468983082932,39.2470970233615
1.47,0.999862670898438,0.0140600084289644,44.456138564932,261.105227434602,82.9853745518692
1.5,0.999865233898163,-0.00858070631016397,52.6694591632868,297.68410579073,82.9853745518692
1.53,0.999866843223572,-0.0326211913486148,62.0764890062004,332.447506682767,82.9853745518692
1.56,0.999867498874664,-0.0578629213682714,72.5708331950999,364.717119849401,82.9853745518692
1.59,0.99986720085144,-0.0840913425889821,84.0329422271851,393.894436236567,82.9853745518692
1.62,0.999873697757721,-0.116121764314472,96.3333080688134,419.460747997334,99.0541924428124
1.65,0.999872028827667,-0.143609098532837,109.334210835048,440.977148492033,99.0541924428124
1.68,0.999869525432587,-0.171344999800879,122.891111401347,458.0845322883,99.0541924428124
1.71,0.999866425991058,-0.19905837250325,136.85410629252,470.503595160767,99.0541924428124
1.74,0.999862790107727,-0.226473296520373,151.069560760107,478.034834091466,99.0541924428124
1.77,0.999774634838104,-0.0535239829466209,56.615378209043,480.558547269535,41.7196346150713
1.8,0.999779164791107,-0.0796326822419289,70.956423231787,478.034834091466,41.7196346150713
1.83,0.999794065952301,-0.104608590062641,85.07153108661,470.503595160767,41.7196346150713
1.86,0.999807357788086,-0.128160124893751,98.814067055259,458.0845322883,41.7196346150713
1.89,0.999818980693817,-0.150038248651626,112.04338151002,440.977148492033,41.7196346150713
1.92,0.999857842922211,-0.169048860136126,124.62720394994,419.460747997334,92.57185422977
1.95,0.99986457824707,-0.18687813014469,136.444037037037,393.894436236567,92.57185422977
1.98,0.999870181083679,-0.202392750696831,147.385550632519,364.717119849399,92.57185422977
2.01,0.999874234199524,-0.215416793689066,157.358975833002,332.447506682767,92.57185422977
2.04,0.999877154827118,-0.22581600543782,166.289499006725,297.684105790768,92.57185422977
2.07,0.999837815761566,-0.00144386488148383,37.678655829763,261.1052274346,100.563771036053
2.1,0.999838173389435,-0.00632926627788427,44.38272532225,223.468983082898,100.563771036053
2.13,0.999836683273315,-0.00843533023712987,49.951123884591,185.613285411368,100.563771036053
2.16,0.999833106994629,-0.0209489675884339,54.40479933368,148.455848302967,100.563771036053
2.19,0.99982762336731,-0.0364406132462898,57.794624939114,112.9941868478,100.563771036053
2.22,0.999819159507751,-0.047043504364409,60.203793459413,80.3056173432992,99.7232260509859
2.25,0.999808669090271,-0.0607297027160089,61.750211178234,51.5472572940325,99.7232260509859
2.28,0.999795377254486,-0.0738978049211068,62.588891940587,27.9560254117674,99.7232260509859
2.31,0.999778628349304,-0.0868973569339617,62.914351189053,10.8486416155339,99.7232260509859
2.34,0.999758124351501,-0.100152978052153,62.963,1.6216270315662,99.7232260509859
2.37,0.999753415584564,0.00133502419223779,1.16435118905304,1.6216270315662,161.592636050014
2.4,0.999778270721436,0.00192102067279955,0.838891940587018,10.8486416155339,161.592636050014
2.43,0.999797821044922,0.0161258269737098,0.000211178233996634,27.9560254117674,161.592636050014
2.46,0.999814748764038,0.0265157652486742,1.54620654058698,51.5472572940325,161.592636050014
2.49,0.999828934669495,0.034602446234512,3.95537506088596,80.3056173432992,161.592636050014
2.52,0.999866664409637,0.025371491082728,7.34520066631995,112.9941868478,210.060195417035
2.55,0.999875009059906,0.0282879974817401,11.798876115409,148.455848302967,210.060195417035
2.58,0.999881982803345,0.0284413884942534,17.36727467775,185.613285411368,210.060195417035
2.61,0.999887764453888,0.0258024422938019,24.071344170238,223.468983082932,210.060195417035
2.64,0.999892711639404,0.0162467357426735,31.904500993276,261.1052274346,210.060195417035
2.67,0.999880075454712,0.0239558012640084,8.92989016699801,297.684105790734,189.623481459948
2.7,0.999884009361267,-0.00109901062877902,18.903315367481,332.447506682767,189.623481459948
2.73,0.999887228012085,-0.0271432406473878,29.844828962963,364.717119849399,189.623481459948
2.76,0.9998899102211,-0.0540078629060733,41.66166205006,393.894436236567,189.623481459948
2.79,0.999892055988312,-0.0814982431806599,54.24548448998,419.460747997334,189.623481459948
2.82,0.999826371669769,-0.0875970266175013,67.474798944741,440.977148492033,55.5707956850762
2.85,0.999828398227692,-0.115645656089929,81.21733491339,458.0845322883,55.5707956850762
2.88,0.999829888343811,-0.143630534655439,95.332442768213,470.503595160767,55.5707956850762
2.91,0.999830782413483,-0.171269343360119,109.673487790957,478.034834091466,55.5707956850762
2.94,0.999831199645996,-0.198292267348773,124.090244209043,480.558547269535,55.5707956850762
2.97,0.999890029430389,-0.0777136094623513,57.214423231787,478.034834091466,210.303313481214
3,0.999900639057159,-0.102673227333647,71.32953108661,470.503595160767,210.303313481214
3.03,0.9999098777771,-0.126226049625083,85.072067055259,458.0845322883,210.303313481214
3.06,0.999917685985565,-0.148105389317712,98.30138151002,440.977148492033,210.303313481214
3.09,0.99992424249649,-0.168073682475756,110.88520394994,419.460747997334,210.303313481214
3.12,0.999914288520813,-0.0615457602147367,51.372037037037,393.894436236567,202.118083761778
3.15,0.999919652938843,-0.0770594151716145,62.313550632519,364.717119849401,202.118083761778
3.18,0.999923825263977,-0.0900835296891936,72.2869758330029,332.447506682797,202.118083761778
3.21,0.999926805496216,-0.100482705676282,81.2174990067249,297.684105790734,202.118083761778
3.24,0.999928891658783,-0.108159115323271,89.050655829763,261.105227434602,202.118083761778
3.27,0.999930381774902,-0.0839831339630215,95.75472532225,223.468983082898,203.739222943873
3.3,0.999930500984192,-0.0860879641057458,101.323123884591,185.613285411368,203.739222943873
3.33,0.99992960691452,-0.0986004034037075,105.77679933368,148.455848302967,203.739222943873
3.36,0.999927699565887,-0.114090707957056,109.166624939114,112.9941868478,203.739222943873
3.39,0.999924778938293,-0.128571933404802,111.575793459413,80.3056173432992,203.739222943873
3.42,0.999885499477386,0.00726652144478837,11.7992111782339,51.5472572940325,168.725268735332
3.45,0.999877691268921,-0.00588965387090794,12.637891940587,27.9560254117693,168.725268735332
3.48,0.999867796897888,-0.0188867382513796,12.9633511890529,10.8486416155301,168.725268735332
3.51,0.999855577945709,-0.0321394447026204,13.0119999999999,1.6216270315681,168.725268735332
3.54,0.99984222650528,-0.0355124881139998,13.012013832459,0.63243454229962,168.725268735332
3.57,0.999879837036133,0.00317705350267898,13.012817966735,4.23097023006752,234.50447688866
3.6,0.999884128570557,0.0174460850648898,13.0205937386916,10.9028499105998,234.50447688866
3.63,0.999887645244598,0.0225157961665092,13.0564204464157,20.1034303446666,234.50447688866
3.66,0.999890685081482,0.027157351388737,13.1671961528304,31.3191907638668,234.50447688866
3.69,0.999893128871918,0.0312265431876334,13.4332562572857,44.067732870666,234.50447688866
3.72,0.999774992465973,0.0842922481791506,0.000368314990993213,57.8977808381334,35.2723527390544
3.75,0.999778926372528,0.0843878583909478,2.17130712432302,72.3891813104672,35.2723527390544
3.78,0.999781966209412,0.0833590336187166,4.785894226393,87.1529034023325,35.2723527390544
3.81,0.999784171581268,0.079632543561349,7.840825387378,101.8310386995,35.2723527390544
3.84,0.999785721302032,0.0702976127565415,11.323729425129,116.096801258367,35.2723527390544
3.87,0.999864161014557,0.0820158851739674,0.00036525331699977,129.654527606267,168.399774391897
3.9,0.999864280223846,0.0718817071134666,4.26755555555599,142.2396767413,168.399774391897
3.93,0.999863982200623,0.0614039847979017,8.87612045952298,153.618830132233,168.399774391897
3.96,0.99986320734024,0.0506820471650212,13.783811211092,163.589691718967,168.399774391897
3.99,0.999862134456635,0.0398012010953208,18.943243848449,171.9810879119,168.399774391897
4.02,0.999782383441925,0.0284139948859376,24.302832876222,178.652967592434,46.6748905803201
4.05,0.99977970123291,0.0175219711173421,29.807724939603,183.4964021127,46.6748905803201
4.08,0.999776482582092,0.00674153485092085,35.400732498473,186.433585295667,46.6748905803201
4.11,0.999772846698761,-0.00379872604523087,41.023267501527,187.417833435133,46.6748905803201
4.14,0.999773561954498,-0.0139903421725564,46.616275060397,186.433585295667,46.6748905803201
4.17,0.999846160411835,0.0491334962926704,0.000582123778002597,183.4964021127,179.267120193624
4.2,0.999849259853363,0.0399684338095502,5.36017115155101,178.652967592434,179.267120193624
4.23,0.999852061271667,0.0314353402318741,10.519603788908,171.9810879119,179.267120193624
4.26,0.999854385852814,0.0236476327651109,15.427294540477,163.589691718967,179.267120193624
4.29,0.999856472015381,0.0166903679551564,20.035859444444,153.618830132233,179.267120193624
4.32,0.999843299388885,0.0631365048421639,8.87563474668299,142.2396767413,162.202735697052
4.35,0.999844491481781,0.0580604243293148,12.765270574871,129.654527606266,162.202735697052
4.38,0.999845087528229,0.0540046151622158,16.248174612623,116.0968012584,162.202735697052
4.41,0.999845206737518,0.0510106455249797,19.303105773607,101.831038699467,162.202735697052
4.44,0.999844670295715,0.0491004502083655,21.917692875677,87.1529034023335,162.202735697052
4.47,0.999738156795502,0.083929650131341,0.000368314991007423,72.3891813104667,37.0979168417188
4.5,0.999735295772552,0.0790802315070806,1.73730174013501,57.8977808381334,37.0979168417188
4.53,0.999731302261353,0.0730378166430497,3.05933372625501,44.0677328706665,37.0979168417188
4.56,0.999726295471191,0.0673887929666289,3.99890944917101,31.3191907638668,37.0979168417188
4.59,0.999719977378845,0.0620503512758442,4.60201235951101,20.1034303446666,37.0979168417188
4.62,0.999815762042999,0.0648001200310836,0.327097856828999,10.9028499105998,161.485532780968
4.65,0.999809920787811,0.0597578894914325,0.454026963730996,4.23097023006657,161.485532780968
4.68,0.999803304672241,0.0545888182761136,0.472999999999999,0.632434542300094,161.485532780968
4.71,0.99979567527771,0.0495992020257884,0.491973463881557,0.63280403596663,161.485532780968
4.74,0.999803721904755,0.0493606187763389,0.618922243935115,4.2334421328435,161.485532780968
4.77,0.999816596508026,0.0531784337939743,0.000170964960214696,10.909219793513,170.425271724823
4.8,0.999822497367859,0.0572344734880335,0.60344876543552,20.115175576279,170.425271724823
4.83,0.99982762336731,0.0603899102363547,1.54357341150513,31.3374886932819,170.425271724823
4.86,0.999832034111023,0.0625642795470508,2.86637777745781,44.0934790105228,170.425271724823
4.89,0.999835789203644,0.0636992878487123,4.60432598696408,57.9316070475993,170.425271724823
4.92,0.999811351299286,0.0790942308715275,3.91059460466698,72.4314739782311,129.4520159707
4.95,0.999814212322235,0.0780709555292921,6.52670925282365,87.2038216296537,129.4520159707
4.98,0.999816358089447,0.0743422341304713,9.58342522696766,101.890532483115,129.4520159707
5.01,0.999817967414856,0.0650018312169579,13.0683641169762,116.164629673585,129.4520159707
5.04,0.999818980693817,0.0552237492486078,16.9602724265464,129.730276989858,129.4520159707
5.07,0.999847531318665,0.0389309674077377,21.229955792698,142.322778874546,175.716679306592
5.1,0.999847531318665,0.0284558319095388,25.8412132053603,153.708580424081,175.716679306592
5.13,0.999847114086151,0.0177277554772705,30.7517712269764,163.685267388674,175.716679306592
5.16,0.999846279621124,0.00684058838462524,35.9142182121142,172.081566172374,175.716679306592
5.19,0.999845206737518,-0.00411285103879991,41.2769385270795,178.757343833039,175.716679306592
5.22,0.99982100725174,0.062773351297551,5.50795739577226,183.603608082329,165.138915070561
5.25,0.999818980693817,0.0519937877828434,11.104232603875,186.542507285709,165.138915070561
5.28,0.999816715717316,0.0414478344755639,16.7300525142843,187.527330462468,165.138915070561
5.31,0.999817907810211,0.0312498520907888,22.3263277311415,186.542507285713,165.138915070561
5.34,0.999822497367859,0.0215033845042206,27.8344359725972,183.603608082326,165.138915070561
5.37,0.999850988388062,0.057576608215733,0.000530668671358476,178.757343833039,227.667760964907
5.4,0.999854326248169,0.0490479644765832,5.16196534836213,172.081566172374,227.667760964907
5.43,0.999857068061829,0.0412558675638718,10.0725233676788,163.685267388678,227.667760964907
5.46,0.99985945224762,0.0342946628043966,14.6837807796273,153.708580424074,227.667760964907
5.49,0.999861359596252,0.0282403524891342,18.9534641454831,142.322778874549,227.667760964907
5.52,0.99981951713562,0.04745216026254,3.89155629642085,129.73027698986,164.993201555606
5.55,0.999820649623871,0.0434061764453953,7.37649517725651,116.164629673586,164.993201555606
5.58,0.999821186065674,0.0404106184457329,10.4332111486838,101.890532483115,164.993201555606
5.61,0.99982100725174,0.0384996470312594,13.04932579609,87.2038216296538,164.993201555606
5.64,0.999820053577423,0.0376775906779434,15.222270014592,72.431473978214,164.993201555606
5.67,0.999809205532074,0.0329776039536496,16.9602182255008,57.9316070476182,151.70135576702
5.7,0.999806523323059,0.0269348426567665,18.2830225954866,44.093479010503,151.70135576702
5.73,0.999802947044373,0.0212829845639522,19.2231472560793,31.3374886933054,151.70135576702
5.76,0.999798476696014,0.0159421047728251,19.8266025232454,20.1151755762801,151.70135576702
5.79,0.999792993068695,0.0108034794512797,20.1538791169873,10.9092197935032,151.70135576702
5.82,0.99983137845993,-0.0017501774666785,20.2808823809485,4.23344213283865,215.982564961318
5.85,0.999825477600098,-0.00691207497129562,20.2998665020241,0.632804035972844,215.982564961318
5.88,0.999820053577423,-0.0178924590038484,20.3378125788352,1.26505387192689,215.982564961318
5.91,0.999832928180695,-0.0403331034769052,20.591671346409,8.46317668225358,215.982564961318
5.94,0.99984472990036,-0.0375622801207694,21.2458477919162,21.8088854603204,215.982564961318
5.97,0.999848186969757,0.0136360730530345,1.20636024884883,40.2127345915867,217.315766730363
6,0.999857068061829,0.0199416811827004,3.08578621637371,62.6475324966354,217.315766730363
6.03,0.999864518642426,0.0242881055891073,5.73023646312447,88.1483416311713,217.315766730363
6.06,0.999870717525482,0.0265567180486386,9.2046108167421,115.812478485992,217.315766730363
6.09,0.999875843524933,0.0266762872493885,13.5485962238445,144.79951358704,217.315766730363
6.12,0.999841928482056,0.06445466943104,9.57419529999639,174.331271495354,147.915933716524
6.15,0.999846339225769,0.0570089508489689,15.6849502193817,203.691830807096,147.915933716524
6.18,0.999849915504456,0.0383363615333958,22.6517759416619,232.22752415355,147.915933716524
6.21,0.99985271692276,0.0187888688034567,30.432184086356,259.346938201106,147.915933716524
6.24,0.999854624271393,-0.00152867863932707,38.9678114950404,284.520913651276,147.915933716524
6.27,0.999817967414856,0.0629784594624975,0.145561239000186,307.28254524069,114.920962936421
6.3,0.999818980693817,0.0415432418018068,9.96235319534854,327.227181741084,114.920962936421
6.33,0.999819159507751,0.0197794974213678,20.2827257968725,344.01242595933,114.920962936421
6.36,0.999818861484528,-0.00211712719895029,31.0034697798269,357.358134737394,114.920962936421
6.39,0.999817967414856,-0.0239494426720136,42.0148623190608,367.046418952377,114.920962936421
6.42,0.999813377857208,0.0298188496450641,5.02241550063436,372.921643516473,141.10065226573
6.45,0.99981153011322,0.0087393844878277,16.2683289117045,374.890427377041,141.10065226573
6.48,0.99981701374054,-0.0116481918587363,27.4558327633392,372.921643516473,141.10065226573
6.51,0.999829173088074,-0.0311315523327287,38.4671647867921,367.046418952381,141.10065226573
6.54,0.999839961528778,-0.049504213718037,49.1878759257439,357.3581347374,141.10065226573
6.57,0.999841928482056,-0.0656521788751179,59.5082282296562,344.012425959324,127.93154147269
6.6,0.999850451946259,-0.0812309354426876,69.325029863284,327.227181741101,127.93154147269
6.63,0.999857723712921,-0.0951463181182283,78.5434963890119,307.282545240673,127.93154147269
6.66,0.999863624572754,-0.107248871815795,87.079116551325,284.52091365127,127.93154147269
6.69,0.999868273735046,-0.117408640636131,94.8595192276023,259.346938201112,127.93154147269
6.72,0.999851286411285,0.0225401155333139,32.5010956606412,232.227524153547,132.137980882507
6.75,0.999853789806366,0.0165560399887293,38.6118505848456,203.691830807106,132.137980882507
6.78,0.999854922294617,0.0127364145304449,43.8417887297006,174.331271495351,132.137980882507
6.81,0.999854505062103,0.0110941478389671,48.1857741373079,144.79951358703,132.137980882507
6.84,0.99985271692276,0.00133246224461876,51.6601484918849,115.812478485986,132.137980882507
6.87,0.999829053878784,0.024735096636997,15.6929575434097,88.1483416311778,122.247712987732
6.9,0.999823331832886,0.0134426769814656,17.5723835182526,62.6475324966288,122.247712987732
6.93,0.99981564283371,0.00276591531389479,18.7787655559711,40.2127345916165,122.247712987732
6.96,0.999805748462677,-0.00750656848508389,19.4330321197656,21.8088854603102,122.247712987732
6.99,0.999793648719788,-0.0176472630240871,19.6869274202282,8.46317668226673,122.247712987732
7.02,0.999721705913544,0.0238549963604886,0,1.26505387190374,72.1604090922601
7.05,0.999700427055359,0.0105156778193046,0.0486488109470429,1.6216270315681,72.1604090922601
7.08,0.999729216098785,-0.0024622452858038,0.374108059412947,10.8486416155301,72.1604090922601
7.11,0.999753534793854,0.00537051281737162,1.21278882176603,27.9560254117693,72.1604090922601
7.14,0.999773263931274,0.0157611229751548,2.759206540587,51.5472572940325,72.1604090922601
7.17,0.999813795089722,0.0644235892223834,5.16837506088598,80.3056173432992,105.959394650551
7.2,0.999825179576874,0.0700038582861574,8.55820066631998,112.9941868478,105.959394650551
7.23,0.999834179878235,0.0729124611092723,13.011876115409,148.455848302967,105.959394650551
7.26,0.999841034412384,0.0730660488171134,18.58027467775,185.613285411368,105.959394650551
7.29,0.999846160411835,0.0704270668538751,25.284344170238,223.468983082932,105.959394650551
7.32,0.999821960926056,0.0910522314383828,0.25468728867093,261.105227434602,80.8341196894953
7.35,0.999824404716492,0.0671221452054443,9.18517128422414,297.68410579073,80.8341196894953
7.38,0.999825417995453,0.0420642766391916,19.1585959031107,332.447506682767,80.8341196894953
7.41,0.99982476234436,0.0160187773912666,30.1001093038891,364.717119849401,80.8341196894953
7.44,0.999822795391083,-0.0108477937666902,41.9169422948754,393.894436236567,80.8341196894953
7.47,0.999802649021149,0.0421832476929224,6.54172546912711,419.460747997334,87.3405558916649
7.5,0.999797582626343,0.0142903860642628,19.7695450541163,440.977148492033,87.3405558916649
7.53,0.999791264533997,-0.013779675230365,33.5117779295882,458.0845322883,87.3405558916649
7.56,0.999783337116241,-0.0417677906807039,47.626756562777,470.503595160767,87.3405558916649
7.59,0.999769687652588,-0.0694127303429521,61.9677305848228,478.034834091466,87.3405558916649
7.62,0.999730825424194,0.0168460647512181,28.772160211518,480.558547269535,92.5558362512999
7.65,0.999727725982666,-0.00927928211989704,43.1132052334387,478.034834091466,92.5558362512999
7.68,0.999738395214081,-0.0342556190933202,57.2283130878543,470.503595160767,92.5558362512999
7.71,0.999748349189758,-0.0578084235029307,70.9708490562624,458.0845322883,92.5558362512999
7.74,0.999757468700409,-0.0796875486185547,84.2001635108657,440.977148492033,92.5558362512999
7.77,0.999713778495789,-0.119281923227739,96.7839859506758,419.460747997334,38.137188258381
7.8,0.999722242355347,-0.137109744843291,108.600819037693,393.894436236567,38.137188258381
7.83,0.999729216098785,-0.152623846834915,119.542332633115,364.717119849399,38.137188258381
7.86,0.999734401702881,-0.165647478555018,129.515757833552,332.447506682767,38.137188258381
7.89,0.999737858772278,-0.176046350557233,138.446281007239,297.684105790768,38.137188258381
7.92,0.999731063842773,0.0319998463229349,37.678655829763,261.1052274346,99.4031495149441
7.95,0.999730050563812,0.0271040737183435,44.38272532225,223.468983082898,99.4031495149441
7.98,0.999726414680481,0.0249969189940985,49.951123884591,185.613285411368,99.4031495149441
8.01,0.999719738960266,0.0124820657080411,54.40479933368,148.455848302967,99.4031495149441
8.04,0.999709904193878,-0.00301126080079751,57.794624939114,112.9941868478,99.4031495149441
8.07,0.999706864356995,-0.0491846080422953,60.203793459413,80.3056173432992,109.100618766385
8.1,0.999689638614655,-0.0628764747956133,61.750211178234,51.5472572940325,109.100618766385
8.13,0.999667704105377,-0.0760477420073488,62.588891940587,27.9560254117674,109.100618766385
8.16,0.999640643596649,-0.0890508881802836,62.914351189053,10.8486416155339,109.100618766385
8.19,0.999607384204865,-0.102311069053801,62.963,1.6216270315662,109.100618766385
8.22,0.999597609043121,0.0304650674125157,1.16435118905304,1.6216270315662,169.484296095724
8.25,0.999638259410858,0.0310525838115192,0.838891940587018,10.8486416155339,169.484296095724
8.28,0.999670207500458,0.0452621286816891,0.000211178233996634,27.9560254117674,169.484296095724
8.31,0.999698102474213,0.0556557862864875,1.54620654058698,51.5472572940325,169.484296095724
8.34,0.999721467494965,0.0637457574487169,3.95537506088596,80.3056173432992,169.484296095724
8.37,0.999762952327728,0.0272203089302647,7.34520066631995,112.9941868478,193.434494137526
8.4,0.999778389930725,0.0301379418570631,11.798876115409,148.455848302967,193.434494137526
8.43,0.99979168176651,0.0302934607553948,17.36727467775,185.613285411368,193.434494137526
8.46,0.999803185462952,0.0276564099826472,24.071344170238,223.468983082932,193.434494137526
